,Retorno,Risco,Sharpe,SAPR4.SA Peso,ITSA4.SA Peso,LIGT3.SA Peso,MXRF11.SA Peso
8049,-0.046841561059727276,0.17023284478863543,-0.27516171228817043,0.356,0.158,0.13,0.356
8050,0.03839236697180388,0.14931708847532232,0.25711971324801847,0.335,0.303,0.041,0.321
8051,-0.48046798863757134,0.3598105710382343,-1.3353359442752886,0.158,0.208,0.471,0.163
8052,-0.3407211270799165,0.2937170432851523,-1.160031856745646,0.187,0.269,0.351,0.193
8053,-0.20325159204290114,0.23252022346587067,-0.8741243622309455,0.325,0.065,0.269,0.34
8054,-0.40744071587021913,0.32544297286463775,-1.2519573315220633,0.272,0.18,0.404,0.144
8055,-0.3955889913028063,0.32344032671146095,-1.2230663854594381,0.082,0.4,0.382,0.137
8056,-0.14649126901996537,0.20472967354872,-0.7155351077385688,0.267,0.144,0.221,0.368
8057,-0.16894784344379643,0.22112269640029203,-0.7640456913475541,0.387,0.087,0.229,0.297
8058,-0.4118309631777724,0.33004920457277387,-1.2477865647664852,0.056,0.062,0.468,0.413
8059,-0.321533298776459,0.2839831845470512,-1.1322265411217909,0.215,0.131,0.361,0.294
8060,-0.45202599313298314,0.3600897721850544,-1.2553147244090055,0.006,0.597,0.395,0.001
8061,-0.24678382189272813,0.25168869029014435,-0.9805121621008798,0.315,0.146,0.286,0.253
8062,-0.25183756398576174,0.2509601045415892,-1.0034964100998258,0.09,0.164,0.324,0.422
8063,0.06211551306275063,0.17198208370391427,0.36117432540059924,0.597,0.102,0.021,0.28
8064,-0.22381143385019228,0.24795427301859901,-0.9026318890394932,0.425,0.14,0.252,0.184
8065,-0.2688413137320791,0.2694523341606299,-0.9977323617163896,0.129,0.473,0.266,0.133
8066,-0.33600362260101163,0.2976254988963279,-1.1289477005397714,0.386,0.255,0.317,0.043
8067,-0.38887250472519064,0.3192678643093272,-1.2180132991663264,0.061,0.05,0.453,0.436
8068,-0.14535899118297785,0.22256180757115587,-0.6531174093583182,0.494,0.172,0.176,0.158
8069,-0.49114097616290026,0.3657540804067925,-1.3428174898736662,0.09,0.224,0.487,0.199
8070,-0.14093821619163152,0.2068106144049006,-0.6814844421655171,0.104,0.373,0.197,0.326
8071,-0.38574279014432283,0.3166399994723479,-1.2182377172408052,0.134,0.346,0.377,0.143
8072,-0.09462585360484245,0.18626785412811453,-0.5080095760364483,0.027,0.354,0.18,0.439
8073,-0.21312778274246844,0.23748738105188244,-0.8974278203687281,0.275,0.267,0.243,0.215
8074,-0.422320520359132,0.33390840891251977,-1.264779529615785,0.085,0.332,0.415,0.168
8075,-0.35433140803833557,0.302604343285636,-1.1709395978625232,0.094,0.364,0.357,0.185
8076,-0.41080775312251233,0.32700630592269503,-1.2562685969108747,0.202,0.277,0.398,0.122
8077,-0.1886099020088591,0.22714600694755993,-0.8303465446892163,0.098,0.368,0.234,0.3
8078,-0.5681297143875563,0.4026971891925926,-1.4108112240034645,0.134,0.281,0.524,0.06
8079,-0.4025767193388238,0.32431746888108004,-1.2413044561791386,0.317,0.102,0.409,0.172
8080,-0.05422627781721803,0.17657010802507797,-0.30710904820603246,0.36,0.233,0.119,0.287
8081,-0.2866936496610636,0.2722205489499197,-1.0531668192095465,0.356,0.191,0.299,0.154
8082,0.1167287389268952,0.11674987076913353,0.9998189990095996,0.213,0.303,0.004,0.479
8083,-0.23137633637825525,0.2481729036541916,-0.9323190927429331,0.38,0.053,0.283,0.284
8084,-0.2799278884309876,0.26733845867330003,-1.0470917271692377,0.199,0.324,0.293,0.184
8085,-0.18797082945140905,0.23249219457792236,-0.8085038286668524,0.425,0.022,0.25,0.303
8086,-0.08908432028283819,0.21382838413120198,-0.4166159728737292,0.509,0.337,0.098,0.056
8087,-0.0006613655789350927,0.15073234528353766,-0.00438768187206946,0.346,0.055,0.119,0.479
8088,-0.021756331541345743,0.17050792364423595,-0.12759718772213915,0.392,0.257,0.085,0.266
8089,-0.028919465836164483,0.16867588762668975,-0.17144991049442995,0.176,0.415,0.094,0.315
8090,-0.2988633666936245,0.27601435117517736,-1.0827819836945565,0.041,0.322,0.334,0.303
8091,-0.3307871365395691,0.2937850473000515,-1.1259495320799164,0.012,0.391,0.348,0.249
8092,-0.15974869950038104,0.21189562629952988,-0.7539027694444463,0.123,0.314,0.22,0.344
8093,0.06670586877141853,0.13053502403537803,0.5110189335341884,0.356,0.07,0.065,0.509
8094,-0.05132067081121066,0.17474122628885508,-0.293695265285453,0.323,0.274,0.115,0.289
8095,-0.27642972666163196,0.269055978509203,-1.0274060000200915,0.391,0.049,0.315,0.245
8096,-0.3050786991114411,0.2831247339634329,-1.0775416716182897,0.069,0.433,0.311,0.188
8097,-0.22170083515069672,0.23835689742335436,-0.930121332956125,0.24,0.214,0.266,0.279
8098,0.016625541972712262,0.23579090603040367,0.07050968272104824,0.875,0.07,0.014,0.041
